CourseID,Title,Category,Sub_Category,Language,Skills,Instructor,Rating,Enrollments,Duration,Platform,PriceUSD,Certification,Level,ReleaseYear,Created_At
623,"Natural Language Processing with Deep Learning","IT & Software","Cloud Computing",Spanish,"DevOps, Networking, Critical Thinking, AWS, Azure","Lisa Grant",3.1,53009,41,Udemy,49.00,1,Intermediate,2022,"2025-07-22 15:56:44"
624,"Natural Language Processing with Deep Learning",Business,"Business Analytics",French,"Communication, Excel, Critical Thinking, Power BI, Leadership","Amber Hernandez",4.9,5221,37,Udemy,29.00,1,Beginner,2019,"2025-07-22 15:56:44"
625,"AWS Cloud Practitioner Essentials","IT & Software",DevOps,English,"Networking, Critical Thinking, Azure, AWS, DevOps","Amanda Nash",3.3,21923,17,FutureLearn,199.00,1,Advanced,2023,"2025-07-22 15:56:44"
626,"Natural Language Processing with Deep Learning",Business,Leadership,English,"Communication, Power BI, Leadership, Critical Thinking, Excel","Sara Evans",3.0,71998,38,FutureLearn,0.00,0,Beginner,2024,"2025-07-22 15:56:44"
627,"Java Programming and Software Engineering","Computer Science",Cybersecurity,English,"Azure, React, AWS, JavaScript, SQL","Amber Butler",3.0,68400,41,Coursera,99.00,1,Beginner,2020,"2025-07-22 15:56:44"
628,"Natural Language Processing with Deep Learning","Data Science","Big Data",Hindi,"Python, Excel, R, Power BI, Machine Learning","Michael Carr",4.6,18301,48,FutureLearn,99.00,1,Beginner,2021,"2025-07-22 15:56:44"
629,"Python for Everybody","Data Science",Statistics,English,"Excel, Deep Learning, Power BI, R, Python","Linda Cobb",4.1,96183,26,edX,49.00,1,Advanced,2024,"2025-07-22 15:56:44"
630,"Big Data Essentials","Data Science","Machine Learning",English,"Power BI, Machine Learning, Data Analysis, Excel, SQL","Jesse Riley",3.0,78313,57,edX,0.00,1,Advanced,2019,"2025-07-22 15:56:44"
631,"Statistics with Python","Data Science","Deep Learning",English,"Power BI, Python, Excel, SQL, Machine Learning","Anna Evans",4.0,11262,25,Coursera,0.00,1,Advanced,2022,"2025-07-22 15:56:44"
632,"Python for Everybody","Data Science",Statistics,Spanish,"Deep Learning, Excel, Data Analysis, Power BI, SQL","James Jones",3.3,2481,17,edX,299.00,1,Advanced,2018,"2025-07-22 15:56:44"
633,"Deep Learning Specialization","Data Science","Data Analysis",English,"Machine Learning, Data Analysis, SQL, Power BI, Excel","Joshua Carter",3.9,49260,41,edX,49.00,1,Intermediate,2022,"2025-07-22 15:56:44"
634,"SQL for Data Science","Data Science","Data Analysis",English,"Power BI, Machine Learning, Excel, SQL, Python","Michael Hill",4.1,35095,46,Coursera,0.00,0,Beginner,2023,"2025-07-22 15:56:44"
635,"Tableau Data Visualization","Data Science",Statistics,Hindi,"SQL, Deep Learning, R, Excel, Power BI","Kelly Dominguez",4.0,78279,54,edX,199.00,1,Beginner,2019,"2025-07-22 15:56:44"
636,"AI For Everyone","Data Science","Big Data",Spanish,"Data Analysis, Python, R, Excel, Power BI","Ashley Blair",4.4,17918,34,Udemy,49.00,1,Intermediate,2023,"2025-07-22 15:56:44"
637,"Excel to MySQL: Analytic Techniques","Data Science","Deep Learning",English,"Power BI, Data Analysis, SQL, Deep Learning, Excel","Victoria Webb",3.0,11528,15,Coursera,49.00,1,Advanced,2019,"2025-07-22 15:56:44"
638,"Data Structures and Algorithms Specialization","Data Science",Statistics,Hindi,"Deep Learning, Python, R, Power BI, Machine Learning","Taylor Andersen",4.6,43008,27,Coursera,0.00,0,Intermediate,2023,"2025-07-22 15:56:44"
639,"Tableau Data Visualization","Data Science","Big Data",English,"SQL, Python, Power BI, Machine Learning, Excel","Lee Stewart",3.5,53629,6,Coursera,19.00,1,Beginner,2019,"2025-07-22 15:56:44"
640,"Natural Language Processing with Deep Learning","IT & Software",Cybersecurity,Hindi,"Critical Thinking, Azure, DevOps, AWS, Networking","Whitney Gomez",3.4,16766,41,FutureLearn,0.00,0,Beginner,2020,"2025-07-22 15:56:44"
641,"Applied Data Science with Python","Data Science","Machine Learning",French,"Data Analysis, Python, Deep Learning, Excel, R","Justin Stone",4.5,57145,53,edX,0.00,0,Beginner,2024,"2025-07-22 15:56:44"
642,"Google Data Analytics Certificate","Data Science","Data Analysis",Hindi,"R, Machine Learning, Deep Learning, Python, Data Analysis","Katherine White",4.8,57746,31,Udemy,199.00,1,Advanced,2020,"2025-07-22 15:56:44"
643,"Tableau Data Visualization","Data Science","Big Data",English,"Python, Excel, R, Power BI, Data Analysis","Michelle Krause",3.7,94364,52,Udemy,19.00,1,Advanced,2020,"2025-07-22 15:56:44"
644,"AI For Everyone","Data Science","Big Data",French,"Data Analysis, Excel, SQL, Power BI, Machine Learning","Alexander Garrett",5.0,70191,15,Udemy,0.00,0,Intermediate,2024,"2025-07-22 15:56:44"
645,"Data Structures and Algorithms Specialization","Data Science","Machine Learning",English,"Data Analysis, Power BI, Machine Learning, SQL, Deep Learning","Ryan Marsh",4.0,54928,50,FutureLearn,49.00,1,Intermediate,2023,"2025-07-22 15:56:44"
646,"Google Data Analytics Certificate","Data Science","Big Data",French,"Data Analysis, Power BI, SQL, Excel, Python","Mrs. Felicia Castro DDS",4.8,53678,59,FutureLearn,99.00,1,Advanced,2024,"2025-07-22 15:56:44"
647,"The Science of Well-Being","Computer Science",Cybersecurity,English,"React, Azure, JavaScript, SQL, AWS","Curtis Campbell",4.3,47496,5,Coursera,99.00,1,Intermediate,2018,"2025-07-22 15:56:44"
648,"Full-Stack Web Development with React","Computer Science",Cybersecurity,Hindi,"AWS, Azure, React, Python, JavaScript","Elizabeth Hunter",3.6,35735,56,Udemy,19.00,1,Intermediate,2018,"2025-07-22 15:56:44"
649,"Applied Data Science with Python","Data Science","Data Analysis",Hindi,"Power BI, Deep Learning, Machine Learning, R, SQL","Aaron Jennings",3.2,83618,32,edX,0.00,1,Advanced,2023,"2025-07-22 15:56:44"
650,"Machine Learning by Stanford University","Data Science","Data Analysis",French,"Data Analysis, Excel, Power BI, R, SQL","Nathaniel Gilbert",4.3,36329,56,edX,0.00,1,Advanced,2024,"2025-07-22 15:56:44"
651,"Data Structures and Algorithms Specialization","Data Science","Machine Learning",Hindi,"SQL, Python, Deep Learning, R, Machine Learning","Christopher Rivera",4.1,10626,38,Udemy,299.00,1,Intermediate,2019,"2025-07-22 15:56:44"
652,"Data Structures and Algorithms Specialization","Data Science","Machine Learning",Spanish,"Power BI, SQL, Data Analysis, Excel, Deep Learning","Michael Hendricks",4.0,65988,56,Udemy,199.00,1,Advanced,2018,"2025-07-22 15:56:44"
653,"Applied Data Science with Python","Data Science",Statistics,French,"R, Excel, Machine Learning, Power BI, Python","Maria Olson",3.5,2496,27,Coursera,49.00,1,Beginner,2018,"2025-07-22 15:56:44"
654,"Deep Learning Specialization",Business,Leadership,Hindi,"Excel, Communication, Power BI, Leadership, Critical Thinking","Stephanie Herrera",3.5,3941,12,FutureLearn,0.00,0,Beginner,2020,"2025-07-22 15:56:44"
655,"Google Data Analytics Certificate","Data Science",Statistics,French,"Power BI, Python, SQL, Machine Learning, Deep Learning","Richard Gutierrez",3.1,7761,17,Udemy,0.00,0,Beginner,2023,"2025-07-22 15:56:44"
656,"Full-Stack Web Development with React","Computer Science","Web Development",English,"JavaScript, AWS, React, SQL, Azure","Sandy Evans",4.6,4351,5,Udemy,0.00,0,Intermediate,2021,"2025-07-22 15:56:44"
657,"Business Analytics with Excel",Business,Leadership,French,"Excel, Leadership, Communication, Power BI, Critical Thinking","Emily Herrera",4.5,72815,31,Coursera,99.00,1,Advanced,2018,"2025-07-22 15:56:44"
658,"Java Programming and Software Engineering","Computer Science","Cloud Computing",Spanish,"Python, SQL, JavaScript, AWS, Azure","Michael Marsh",4.7,83479,34,edX,0.00,0,Intermediate,2018,"2025-07-22 15:56:44"
659,"Introduction to Data Science in Python","Data Science","Machine Learning",Hindi,"SQL, Excel, Machine Learning, Data Analysis, Power BI","Heather Montes",4.4,3066,35,Udemy,29.00,1,Advanced,2022,"2025-07-22 15:56:44"
660,"Java Programming and Software Engineering","Computer Science","Cloud Computing",English,"AWS, JavaScript, React, Azure, Python","Andre Terrell",4.4,61434,12,FutureLearn,99.00,1,Beginner,2021,"2025-07-22 15:56:44"
661,"Statistics with Python","Data Science","Machine Learning",Hindi,"SQL, Power BI, R, Machine Learning, Excel","Sarah Duncan",4.4,99474,42,FutureLearn,19.00,1,Intermediate,2021,"2025-07-22 15:56:44"
662,"Machine Learning by Stanford University","Data Science","Big Data",Hindi,"SQL, R, Excel, Machine Learning, Data Analysis","Kurt Hancock",3.1,55048,40,Coursera,299.00,1,Beginner,2019,"2025-07-22 15:56:44"
663,"Cybersecurity for Business",Business,Marketing,English,"Power BI, Leadership, Communication, Excel, Critical Thinking","Michele Edwards",3.0,85471,21,edX,49.00,1,Beginner,2024,"2025-07-22 15:56:44"
664,"Big Data Essentials","Data Science","Deep Learning",English,"Machine Learning, Excel, SQL, Deep Learning, Python","Jason Crawford",4.6,50490,43,FutureLearn,49.00,1,Advanced,2020,"2025-07-22 15:56:44"
665,"Natural Language Processing with Deep Learning",Arts,Painting,French,"Communication, Photography, Design, Creativity","Jesse Sampson",4.4,46828,9,FutureLearn,49.00,1,Advanced,2023,"2025-07-22 15:56:44"
666,"Excel to MySQL: Analytic Techniques","Data Science","Machine Learning",English,"Machine Learning, R, Data Analysis, SQL, Python","Eric Rodriguez",4.5,53390,24,Udemy,29.00,1,Intermediate,2018,"2025-07-22 15:56:44"
667,"Java Programming and Software Engineering","Computer Science",Programming,Spanish,"React, JavaScript, Python, AWS, Azure","Paula Gentry",4.8,20618,23,Udemy,0.00,1,Advanced,2023,"2025-07-22 15:56:44"
668,"Deep Learning Specialization","Data Science",Statistics,English,"Machine Learning, R, SQL, Data Analysis, Power BI","Alexander Webb",3.4,1439,24,Coursera,99.00,1,Advanced,2021,"2025-07-22 15:56:44"
669,"Machine Learning by Stanford University","Data Science",Statistics,Hindi,"SQL, Power BI, Python, Data Analysis, Excel","Cheryl Mclean",3.2,9441,29,FutureLearn,0.00,1,Advanced,2020,"2025-07-22 15:56:44"
670,"Business Analytics with Excel",Business,Strategy,Spanish,"Critical Thinking, Communication, Excel, Leadership, Power BI","Kelly Rowe",3.5,72183,10,Coursera,199.00,1,Beginner,2020,"2025-07-22 15:56:44"
671,"Full-Stack Web Development with React","Computer Science",Programming,Hindi,"JavaScript, SQL, React, Python, AWS","Shane Short",4.0,76804,55,FutureLearn,299.00,1,Beginner,2020,"2025-07-22 15:56:44"
672,"Excel to MySQL: Analytic Techniques","Data Science","Big Data",English,"Machine Learning, R, Data Analysis, Deep Learning, Python","Megan Anderson",4.8,64676,26,Coursera,19.00,1,Beginner,2019,"2025-07-22 15:56:44"
673,"Python for Everybody","Data Science",Statistics,Spanish,"Deep Learning, Power BI, R, Machine Learning, Python","Julia Reeves",3.5,49432,59,Coursera,29.00,1,Advanced,2024,"2025-07-22 15:56:44"
674,"Statistics with Python","Data Science",Statistics,Spanish,"Excel, SQL, Power BI, Machine Learning, Python","April Randolph",4.6,57133,53,edX,19.00,1,Intermediate,2021,"2025-07-22 15:56:44"
675,"Business Analytics with Excel",Business,Finance,English,"Critical Thinking, Excel, Leadership, Power BI, Communication","Linda Miller",3.1,26782,8,FutureLearn,49.00,1,Beginner,2020,"2025-07-22 15:56:44"
676,"Cybersecurity for Business",Business,Finance,English,"Communication, Critical Thinking, Power BI, Leadership, Excel","Angel Meyer",3.4,63889,25,edX,199.00,1,Beginner,2022,"2025-07-22 15:56:44"
677,"Natural Language Processing with Deep Learning","Data Science","Deep Learning",French,"Excel, Data Analysis, Python, Power BI, R","Emily Lane",4.3,50342,8,Udemy,199.00,1,Advanced,2019,"2025-07-22 15:56:44"
678,"Deep Learning Specialization","Computer Science",Cybersecurity,Spanish,"React, AWS, Azure, JavaScript, Python","Steven Flores",5.0,58911,31,FutureLearn,19.00,1,Intermediate,2019,"2025-07-22 15:56:44"
679,"AI For Everyone","Data Science","Machine Learning",English,"Excel, Deep Learning, Machine Learning, SQL, R","Donald Flores",4.7,92690,18,edX,49.00,1,Beginner,2023,"2025-07-22 15:56:44"
680,"The Science of Well-Being","IT & Software",DevOps,Hindi,"DevOps, Critical Thinking, Networking, AWS, Azure","Bruce Hernandez",3.4,69438,32,FutureLearn,99.00,1,Advanced,2018,"2025-07-22 15:56:44"
681,"SQL for Data Science","Data Science","Big Data",Hindi,"Python, Power BI, Data Analysis, R, Machine Learning","Adrian Dean",3.4,91053,26,edX,99.00,1,Beginner,2020,"2025-07-22 15:56:44"
682,"Deep Learning Specialization","Data Science","Data Analysis",Hindi,"Python, Deep Learning, R, Power BI, SQL","Christine Bell",4.2,97382,10,edX,49.00,1,Advanced,2024,"2025-07-22 15:56:44"
683,"Introduction to Data Science in Python","Data Science","Big Data",Spanish,"Power BI, Data Analysis, Python, Excel, SQL","Charles Bush",3.8,7672,52,FutureLearn,199.00,1,Advanced,2022,"2025-07-22 15:56:44"
684,"Java Programming and Software Engineering","Computer Science","Cloud Computing",English,"React, SQL, AWS, Python, JavaScript","David Jones",4.2,3720,20,edX,49.00,1,Beginner,2024,"2025-07-22 15:56:44"
685,"The Science of Well-Being",Business,Finance,Hindi,"Excel, Critical Thinking, Communication, Leadership, Power BI","Gina Wallace",3.4,92658,16,Udemy,199.00,1,Advanced,2019,"2025-07-22 15:56:44"
686,"AWS Cloud Practitioner Essentials","IT & Software",DevOps,French,"AWS, Critical Thinking, DevOps, Azure, Networking","John Lowe",3.9,15919,36,Coursera,199.00,1,Intermediate,2019,"2025-07-22 15:56:44"
687,"Statistics with Python","Data Science","Machine Learning",Spanish,"R, SQL, Excel, Deep Learning, Data Analysis","Anthony Simmons",3.5,72515,30,Udemy,0.00,0,Beginner,2020,"2025-07-22 15:56:44"
688,"Natural Language Processing with Deep Learning",Business,Leadership,Hindi,"Critical Thinking, Leadership, Power BI, Communication, Excel","Kyle Watkins",4.5,74632,55,Coursera,0.00,0,Beginner,2020,"2025-07-22 15:56:44"
689,"Cybersecurity for Business",Business,"Business Analytics",English,"Critical Thinking, Communication, Excel, Leadership, Power BI","Melissa Jensen",4.7,59158,34,Coursera,49.00,1,Beginner,2024,"2025-07-22 15:56:44"
690,"Deep Learning Specialization","Data Science","Big Data",Spanish,"Machine Learning, Excel, Python, Data Analysis, Deep Learning","Robert Marquez",4.2,27451,16,FutureLearn,0.00,0,Intermediate,2019,"2025-07-22 15:56:44"
691,"Excel to MySQL: Analytic Techniques","Data Science","Data Analysis",French,"R, Machine Learning, Excel, SQL, Python","Kim Beltran",3.3,36621,55,FutureLearn,299.00,1,Intermediate,2019,"2025-07-22 15:56:44"
692,"Natural Language Processing with Deep Learning","IT & Software","Cloud Computing",Spanish,"Critical Thinking, Azure, Networking, AWS, DevOps","Julie Anderson",3.5,20583,27,edX,299.00,1,Beginner,2023,"2025-07-22 15:56:44"
693,"Deep Learning Specialization","IT & Software",Cybersecurity,French,"Critical Thinking, Azure, AWS, DevOps, Networking","Tamara Mcdonald",3.4,11504,15,Coursera,299.00,1,Intermediate,2019,"2025-07-22 15:56:44"
694,"Statistics with Python","Data Science","Data Analysis",French,"Python, Data Analysis, R, Machine Learning, Excel","Michael Mckinney",4.4,59418,30,edX,19.00,1,Beginner,2021,"2025-07-22 15:56:44"
695,"Natural Language Processing with Deep Learning",Business,Strategy,Spanish,"Communication, Power BI, Leadership, Excel, Critical Thinking","David Walker",3.0,94837,5,FutureLearn,99.00,1,Intermediate,2024,"2025-07-22 15:56:44"
696,"Introduction to Data Science in Python","Data Science","Machine Learning",English,"Power BI, Deep Learning, Machine Learning, Data Analysis, Excel","Lisa Durham",3.3,71618,5,Coursera,299.00,1,Advanced,2024,"2025-07-22 15:56:44"
697,"Full-Stack Web Development with React","Computer Science","Web Development",Spanish,"AWS, JavaScript, Python, Azure, SQL","Michael Ortega",4.8,31320,44,Coursera,29.00,1,Intermediate,2020,"2025-07-22 15:56:44"
698,"Tableau Data Visualization","Data Science",Statistics,Hindi,"Python, R, SQL, Deep Learning, Power BI","Sonya Chavez",3.5,22816,5,Udemy,29.00,1,Beginner,2020,"2025-07-22 15:56:44"
699,"Data Structures and Algorithms Specialization","Data Science","Machine Learning",English,"Python, SQL, Data Analysis, Deep Learning, R","John Bell",3.2,95702,19,edX,299.00,1,Intermediate,2020,"2025-07-22 15:56:44"
700,"Full-Stack Web Development with React","Computer Science",Programming,Hindi,"Python, React, SQL, AWS, JavaScript","Christopher Tate",4.5,32291,17,Udemy,99.00,1,Intermediate,2024,"2025-07-22 15:56:44"
701,"Java Programming and Software Engineering","Computer Science","Web Development",English,"React, Python, Azure, JavaScript, SQL","Bethany Garcia",3.7,97961,52,Udemy,299.00,1,Beginner,2019,"2025-07-22 15:56:44"
702,"Python for Everybody","Data Science","Data Analysis",Spanish,"R, Python, SQL, Excel, Power BI","Rebecca Nguyen",4.5,51587,25,Udemy,49.00,1,Beginner,2018,"2025-07-22 15:56:44"
703,"Google Data Analytics Certificate","Data Science","Deep Learning",French,"Machine Learning, Excel, Power BI, SQL, Python","Rebecca Patel",3.6,48818,22,Udemy,49.00,1,Beginner,2018,"2025-07-22 15:56:44"
704,"Full-Stack Web Development with React","Computer Science","Cloud Computing",Hindi,"Python, AWS, SQL, React, JavaScript","Jason Oliver",4.8,44913,44,Coursera,99.00,1,Advanced,2019,"2025-07-22 15:56:44"
705,"Excel to MySQL: Analytic Techniques","Data Science","Deep Learning",Spanish,"Power BI, Machine Learning, Python, SQL, Deep Learning","Valerie Reyes",3.5,52631,13,FutureLearn,49.00,1,Intermediate,2021,"2025-07-22 15:56:44"
706,"Java Programming and Software Engineering","Computer Science",Cybersecurity,Hindi,"Python, AWS, React, Azure, SQL","Robert Garza",4.4,81470,32,Coursera,0.00,0,Intermediate,2024,"2025-07-22 15:56:44"
707,"The Science of Well-Being",Business,Leadership,Hindi,"Leadership, Excel, Communication, Critical Thinking, Power BI","Jessica Cobb",3.5,25141,15,Coursera,299.00,1,Beginner,2020,"2025-07-22 15:56:44"
708,"Excel to MySQL: Analytic Techniques","Data Science","Deep Learning",Hindi,"Deep Learning, Data Analysis, Python, Power BI, Excel","Cynthia Bates",4.4,18394,11,Coursera,29.00,1,Intermediate,2019,"2025-07-22 15:56:44"
709,"Python for Everybody","Data Science","Machine Learning",French,"Excel, Machine Learning, R, Power BI, SQL","Timothy Andrews",4.2,16726,28,edX,29.00,1,Beginner,2019,"2025-07-22 15:56:44"
